area_code,area_name,area_unit,dimension,dimension_value,population_base,population
E10000014,Hampshire,Local Authority,ethnicity,Other ethnic group,published,8884
E10000014,Hampshire,Local Authority,ethnicity,White,asc_eligible,410143
E10000014,Hampshire,Local Authority,ethnicity,White,published,1046824
E10000014,Hampshire,Local Authority,gender,All,published,1158484
E10000014,Hampshire,Local Authority,gender,Female,published,599556
E10000014,Hampshire,Local Authority,gender,Male,published,558928
E10000015,Hertfordshire,Local Authority,age_group,18 to 24,published,83379
E10000015,Hertfordshire,Local Authority,age_group,18 to 64,asc_eligible,93603
E10000015,Hertfordshire,Local Authority,age_group,18 to 64,published,742401
E10000015,Hertfordshire,Local Authority,age_group,25 to 44,published,337241
E10000015,Hertfordshire,Local Authority,age_group,45 to 64,published,321781
E10000015,Hertfordshire,Local Authority,age_group,65 and above,asc_eligible,204268
E10000015,Hertfordshire,Local Authority,age_group,65 and above,published,216310
E10000015,Hertfordshire,Local Authority,age_group,65 to 74,published,106177
E10000015,Hertfordshire,Local Authority,age_group,75 to 84,published,77028
E10000015,Hertfordshire,Local Authority,age_group,85 and above,published,33105
E10000015,Hertfordshire,Local Authority,age_group,All,asc_eligible,297871
E10000015,Hertfordshire,Local Authority,age_group,All,published,958711
E10000015,Hertfordshire,Local Authority,ethnicity,All,asc_eligible,297871
E10000015,Hertfordshire,Local Authority,ethnicity,All,published,930062
E10000015,Hertfordshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,13794
E10000015,Hertfordshire,Local Authority,ethnicity,Asian or Asian British,published,77325
E10000015,Hertfordshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,4890
E10000015,Hertfordshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,33001
E10000015,Hertfordshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,4049
E10000015,Hertfordshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,21157
E10000015,Hertfordshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,3895
E10000015,Hertfordshire,Local Authority,ethnicity,Other ethnic group,published,19222
E10000015,Hertfordshire,Local Authority,ethnicity,White,asc_eligible,271243
E10000015,Hertfordshire,Local Authority,ethnicity,White,published,779357
E10000015,Hertfordshire,Local Authority,gender,All,published,958711
E10000015,Hertfordshire,Local Authority,gender,Female,published,497150
E10000015,Hertfordshire,Local Authority,gender,Male,published,461561
E10000016,Kent,Local Authority,age_group,18 to 24,published,111472
E10000016,Kent,Local Authority,age_group,18 to 64,asc_eligible,150465
E10000016,Kent,Local Authority,age_group,18 to 64,published,947675
E10000016,Kent,Local Authority,age_group,25 to 44,published,415018
E10000016,Kent,Local Authority,age_group,45 to 64,published,421185
E10000016,Kent,Local Authority,age_group,65 and above,asc_eligible,319327
E10000016,Kent,Local Authority,age_group,65 and above,published,335964
E10000016,Kent,Local Authority,age_group,65 to 74,published,163366
E10000016,Kent,Local Authority,age_group,75 to 84,published,126493
E10000016,Kent,Local Authority,age_group,85 and above,published,46105
E10000016,Kent,Local Authority,age_group,All,asc_eligible,469792
E10000016,Kent,Local Authority,age_group,All,published,1283639
E10000016,Kent,Local Authority,ethnicity,All,asc_eligible,469792
E10000016,Kent,Local Authority,ethnicity,All,published,1239685
E10000016,Kent,Local Authority,ethnicity,Asian or Asian British,asc_eligible,9145
E10000016,Kent,Local Authority,ethnicity,Asian or Asian British,published,52575
E10000016,Kent,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,3437
E10000016,Kent,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,28147
E10000016,Kent,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,4250
E10000016,Kent,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,18013
E10000016,Kent,Local Authority,ethnicity,Other ethnic group,asc_eligible,2975
E10000016,Kent,Local Authority,ethnicity,Other ethnic group,published,14790
E10000016,Kent,Local Authority,ethnicity,White,asc_eligible,449985
E10000016,Kent,Local Authority,ethnicity,White,published,1126160
E10000016,Kent,Local Authority,gender,All,published,1283639
E10000016,Kent,Local Authority,gender,Female,published,668997
E10000016,Kent,Local Authority,gender,Male,published,614642
E10000017,Lancashire,Local Authority,age_group,18 to 24,published,110638
E10000017,Lancashire,Local Authority,age_group,18 to 64,asc_eligible,130219
E10000017,Lancashire,Local Authority,age_group,18 to 64,published,760682
E10000017,Lancashire,Local Authority,age_group,25 to 44,published,317277
E10000017,Lancashire,Local Authority,age_group,45 to 64,published,332767
E10000017,Lancashire,Local Authority,age_group,65 and above,asc_eligible,256318
E10000017,Lancashire,Local Authority,age_group,65 and above,published,272840
E10000017,Lancashire,Local Authority,age_group,65 to 74,published,137939
E10000017,Lancashire,Local Authority,age_group,75 to 84,published,100167
E10000017,Lancashire,Local Authority,age_group,85 and above,published,34734
E10000017,Lancashire,Local Authority,age_group,All,asc_eligible,386537
E10000017,Lancashire,Local Authority,age_group,All,published,1033522
E10000017,Lancashire,Local Authority,ethnicity,All,asc_eligible,386537
E10000017,Lancashire,Local Authority,ethnicity,All,published,984589
E10000017,Lancashire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,12949
E10000017,Lancashire,Local Authority,ethnicity,Asian or Asian British,published,68644
E10000017,Lancashire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1185
E10000017,Lancashire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,6309
E10000017,Lancashire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2544
E10000017,Lancashire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,9972
E10000017,Lancashire,Local Authority,ethnicity,Other ethnic group,asc_eligible,1066
E10000017,Lancashire,Local Authority,ethnicity,Other ethnic group,published,6345
E10000017,Lancashire,Local Authority,ethnicity,White,asc_eligible,368793
E10000017,Lancashire,Local Authority,ethnicity,White,published,893319
E10000017,Lancashire,Local Authority,gender,All,published,1033522
E10000017,Lancashire,Local Authority,gender,Female,published,528296
E10000017,Lancashire,Local Authority,gender,Male,published,505226
E10000018,Leicestershire,Local Authority,age_group,18 to 24,published,61369
E10000018,Leicestershire,Local Authority,age_group,18 to 64,asc_eligible,61564
E10000018,Leicestershire,Local Authority,age_group,18 to 64,published,440785
E10000018,Leicestershire,Local Authority,age_group,25 to 44,published,185623
E10000018,Leicestershire,Local Authority,age_group,45 to 64,published,193793
E10000018,Leicestershire,Local Authority,age_group,65 and above,asc_eligible,148076
E10000018,Leicestershire,Local Authority,age_group,65 and above,published,157349
E10000018,Leicestershire,Local Authority,age_group,65 to 74,published,78521
E10000018,Leicestershire,Local Authority,age_group,75 to 84,published,58548
E10000018,Leicestershire,Local Authority,age_group,85 and above,published,20280
E10000018,Leicestershire,Local Authority,age_group,All,asc_eligible,209640
E10000018,Leicestershire,Local Authority,age_group,All,published,598134
E10000018,Leicestershire,Local Authority,ethnicity,All,asc_eligible,209640
E10000018,Leicestershire,Local Authority,ethnicity,All,published,571500
E10000018,Leicestershire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,9220
E10000018,Leicestershire,Local Authority,ethnicity,Asian or Asian British,published,45187
E10000018,Leicestershire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,944
E10000018,Leicestershire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,5977
E10000018,Leicestershire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1561
E10000018,Leicestershire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,7522
E10000018,Leicestershire,Local Authority,ethnicity,Other ethnic group,asc_eligible,1229
E10000018,Leicestershire,Local Authority,ethnicity,Other ethnic group,published,5571
E10000018,Leicestershire,Local Authority,ethnicity,White,asc_eligible,196686
E10000018,Leicestershire,Local Authority,ethnicity,White,published,507243
E10000018,Leicestershire,Local Authority,gender,All,published,598134
E10000018,Leicestershire,Local Authority,gender,Female,published,305450
E10000018,Leicestershire,Local Authority,gender,Male,published,292684
E10000019,Lincolnshire,Local Authority,age_group,18 to 24,published,58084
E10000019,Lincolnshire,Local Authority,age_group,18 to 64,asc_eligible,80761
E10000019,Lincolnshire,Local Authority,age_group,18 to 64,published,450940
E10000019,Lincolnshire,Local Authority,age_group,25 to 44,published,182639
E10000019,Lincolnshire,Local Authority,age_group,45 to 64,published,210217
E10000019,Lincolnshire,Local Authority,age_group,65 and above,asc_eligible,180153
E10000019,Lincolnshire,Local Authority,age_group,65 and above,published,190608
E10000019,Lincolnshire,Local Authority,age_group,65 to 74,published,94538
E10000019,Lincolnshire,Local Authority,age_group,75 to 84,published,71771
E10000019,Lincolnshire,Local Authority,age_group,85 and above,published,24299
E10000019,Lincolnshire,Local Authority,age_group,All,asc_eligible,260914
E10000019,Lincolnshire,Local Authority,age_group,All,published,641548
E10000019,Lincolnshire,Local Authority,ethnicity,All,asc_eligible,260914
E10000019,Lincolnshire,Local Authority,ethnicity,All,published,624110
E10000019,Lincolnshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,1455
E10000019,Lincolnshire,Local Authority,ethnicity,Asian or Asian British,published,9183
E10000019,Lincolnshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,603
E10000019,Lincolnshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,3422
E10000019,Lincolnshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1385
E10000019,Lincolnshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,5435
E10000019,Lincolnshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,510
E10000019,Lincolnshire,Local Authority,ethnicity,Other ethnic group,published,3263
E10000019,Lincolnshire,Local Authority,ethnicity,White,asc_eligible,256961
E10000019,Lincolnshire,Local Authority,ethnicity,White,published,602807
E10000019,Lincolnshire,Local Authority,gender,All,published,641548
E10000019,Lincolnshire,Local Authority,gender,Female,published,330719
E10000019,Lincolnshire,Local Authority,gender,Male,published,310829
E10000020,Norfolk,Local Authority,age_group,18 to 24,published,68422
E10000020,Norfolk,Local Authority,age_group,18 to 64,asc_eligible,97305
E10000020,Norfolk,Local Authority,age_group,18 to 64,published,533790
E10000020,Norfolk,Local Authority,age_group,25 to 44,published,221369
E10000020,Norfolk,Local Authority,age_group,45 to 64,published,243999
E10000020,Norfolk,Local Authority,age_group,65 and above,asc_eligible,223761
E10000020,Norfolk,Local Authority,age_group,65 and above,published,234739
E10000020,Norfolk,Local Authority,age_group,65 to 74,published,112632
E10000020,Norfolk,Local Authority,age_group,75 to 84,published,89300
E10000020,Norfolk,Local Authority,age_group,85 and above,published,32807
E10000020,Norfolk,Local Authority,age_group,All,asc_eligible,321066
E10000020,Norfolk,Local Authority,age_group,All,published,768529
E10000020,Norfolk,Local Authority,ethnicity,All,asc_eligible,321066
E10000020,Norfolk,Local Authority,ethnicity,All,published,748712
E10000020,Norfolk,Local Authority,ethnicity,Asian or Asian British,asc_eligible,2106
E10000020,Norfolk,Local Authority,ethnicity,Asian or Asian British,published,14960
E10000020,Norfolk,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,978
E10000020,Norfolk,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,6231
E10000020,Norfolk,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2104
E10000020,Norfolk,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,8243
E10000020,Norfolk,Local Authority,ethnicity,Other ethnic group,asc_eligible,887
E10000020,Norfolk,Local Authority,ethnicity,Other ethnic group,published,4846
E10000020,Norfolk,Local Authority,ethnicity,White,asc_eligible,314991
E10000020,Norfolk,Local Authority,ethnicity,White,published,714432
E10000020,Norfolk,Local Authority,gender,All,published,768529
E10000020,Norfolk,Local Authority,gender,Female,published,395585
E10000020,Norfolk,Local Authority,gender,Male,published,372944
E10000024,Nottinghamshire,Local Authority,age_group,18 to 24,published,57461
E10000024,Nottinghamshire,Local Authority,age_group,18 to 64,asc_eligible,86872
E10000024,Nottinghamshire,Local Authority,age_group,18 to 64,published,500799
E10000024,Nottinghamshire,Local Authority,age_group,25 to 44,published,216997
E10000024,Nottinghamshire,Local Authority,age_group,45 to 64,published,226341
E10000024,Nottinghamshire,Local Authority,age_group,65 and above,asc_eligible,175187
E10000024,Nottinghamshire,Local Authority,age_group,65 and above,published,184642
E10000024,Nottinghamshire,Local Authority,age_group,65 to 74,published,91644
E10000024,Nottinghamshire,Local Authority,age_group,75 to 84,published,68766
E10000024,Nottinghamshire,Local Authority,age_group,85 and above,published,24232
E10000024,Nottinghamshire,Local Authority,age_group,All,asc_eligible,262059
E10000024,Nottinghamshire,Local Authority,age_group,All,published,685441
E10000024,Nottinghamshire,Local Authority,ethnicity,All,asc_eligible,262059
E10000024,Nottinghamshire,Local Authority,ethnicity,All,published,661592
E10000024,Nottinghamshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,3618
E10000024,Nottinghamshire,Local Authority,ethnicity,Asian or Asian British,published,18693
E10000024,Nottinghamshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1514
E10000024,Nottinghamshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,7593
E10000024,Nottinghamshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1967
E10000024,Nottinghamshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,8255
E10000024,Nottinghamshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,867
E10000024,Nottinghamshire,Local Authority,ethnicity,Other ethnic group,published,4510
E10000024,Nottinghamshire,Local Authority,ethnicity,White,asc_eligible,254093
E10000024,Nottinghamshire,Local Authority,ethnicity,White,published,622541
E10000024,Nottinghamshire,Local Authority,gender,All,published,685441
E10000024,Nottinghamshire,Local Authority,gender,Female,published,353080
E10000024,Nottinghamshire,Local Authority,gender,Male,published,332361
E10000025,Oxfordshire,Local Authority,age_group,18 to 24,published,69481
E10000025,Oxfordshire,Local Authority,age_group,18 to 64,asc_eligible,58305
E10000025,Oxfordshire,Local Authority,age_group,18 to 64,published,466572
E10000025,Oxfordshire,Local Authority,age_group,25 to 44,published,208432
E10000025,Oxfordshire,Local Authority,age_group,45 to 64,published,188659
E10000025,Oxfordshire,Local Authority,age_group,65 and above,asc_eligible,129796
E10000025,Oxfordshire,Local Authority,age_group,65 and above,published,139999
E10000025,Oxfordshire,Local Authority,age_group,65 to 74,published,68162
E10000025,Oxfordshire,Local Authority,age_group,75 to 84,published,51209
E10000025,Oxfordshire,Local Authority,age_group,85 and above,published,20628
E10000025,Oxfordshire,Local Authority,age_group,All,asc_eligible,188101
E10000025,Oxfordshire,Local Authority,age_group,All,published,606571
E10000025,Oxfordshire,Local Authority,ethnicity,All,asc_eligible,188101
E10000025,Oxfordshire,Local Authority,ethnicity,All,published,578603
E10000025,Oxfordshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,5037
E10000025,Oxfordshire,Local Authority,ethnicity,Asian or Asian British,published,35533
E10000025,Oxfordshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1754
E10000025,Oxfordshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,11013
E10000025,Oxfordshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2262
E10000025,Oxfordshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,11885
E10000025,Oxfordshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,1452
E10000025,Oxfordshire,Local Authority,ethnicity,Other ethnic group,published,8928
E10000025,Oxfordshire,Local Authority,ethnicity,White,asc_eligible,177596
E10000025,Oxfordshire,Local Authority,ethnicity,White,published,511244
E10000025,Oxfordshire,Local Authority,gender,All,published,606571
E10000025,Oxfordshire,Local Authority,gender,Female,published,311961
E10000025,Oxfordshire,Local Authority,gender,Male,published,294610
E10000028,Staffordshire,Local Authority,age_group,18 to 24,published,62725
E10000028,Staffordshire,Local Authority,age_group,18 to 64,asc_eligible,85511
E10000028,Staffordshire,Local Authority,age_group,18 to 64,published,527438
E10000028,Staffordshire,Local Authority,age_group,25 to 44,published,223775
E10000028,Staffordshire,Local Authority,age_group,45 to 64,published,240938
E10000028,Staffordshire,Local Authority,age_group,65 and above,asc_eligible,194136
E10000028,Staffordshire,Local Authority,age_group,65 and above,published,204911
E10000028,Staffordshire,Local Authority,age_group,65 to 74,published,100463
E10000028,Staffordshire,Local Authority,age_group,75 to 84,published,77565
E10000028,Staffordshire,Local Authority,age_group,85 and above,published,26883
E10000028,Staffordshire,Local Authority,age_group,All,asc_eligible,279647
E10000028,Staffordshire,Local Authority,age_group,All,published,732349
E10000028,Staffordshire,Local Authority,ethnicity,All,asc_eligible,279647
E10000028,Staffordshire,Local Authority,ethnicity,All,published,707266
E10000028,Staffordshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,3617
E10000028,Staffordshire,Local Authority,ethnicity,Asian or Asian British,published,21027
E10000028,Staffordshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1061
E10000028,Staffordshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,5499
E10000028,Staffordshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1731
E10000028,Staffordshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,7466
E10000028,Staffordshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,697
E10000028,Staffordshire,Local Authority,ethnicity,Other ethnic group,published,3606
E10000028,Staffordshire,Local Authority,ethnicity,White,asc_eligible,272541
E10000028,Staffordshire,Local Authority,ethnicity,White,published,669668
E10000028,Staffordshire,Local Authority,gender,All,published,732349
E10000028,Staffordshire,Local Authority,gender,Female,published,373921
E10000028,Staffordshire,Local Authority,gender,Male,published,358428
E10000029,Suffolk,Local Authority,age_group,18 to 24,published,50889
E10000029,Suffolk,Local Authority,age_group,18 to 64,asc_eligible,70938
E10000029,Suffolk,Local Authority,age_group,18 to 64,published,443436
E10000029,Suffolk,Local Authority,age_group,25 to 44,published,187896
E10000029,Suffolk,Local Authority,age_group,45 to 64,published,204651
E10000029,Suffolk,Local Authority,age_group,65 and above,asc_eligible,179197
E10000029,Suffolk,Local Authority,age_group,65 and above,published,190540
E10000029,Suffolk,Local Authority,age_group,65 to 74,published,91186
E10000029,Suffolk,Local Authority,age_group,75 to 84,published,72238
E10000029,Suffolk,Local Authority,age_group,85 and above,published,27116
E10000029,Suffolk,Local Authority,age_group,All,asc_eligible,250135
E10000029,Suffolk,Local Authority,age_group,All,published,633976
E10000029,Suffolk,Local Authority,ethnicity,All,asc_eligible,250135
E10000029,Suffolk,Local Authority,ethnicity,All,published,613549
E10000029,Suffolk,Local Authority,ethnicity,Asian or Asian British,asc_eligible,1947
E10000029,Suffolk,Local Authority,ethnicity,Asian or Asian British,published,13112
E10000029,Suffolk,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1453
E10000029,Suffolk,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,7936
E10000029,Suffolk,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2111
E10000029,Suffolk,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,9253
E10000029,Suffolk,Local Authority,ethnicity,Other ethnic group,asc_eligible,786
E10000029,Suffolk,Local Authority,ethnicity,Other ethnic group,published,5148
E10000029,Suffolk,Local Authority,ethnicity,White,asc_eligible,243838
E10000029,Suffolk,Local Authority,ethnicity,White,published,578100
E10000029,Suffolk,Local Authority,gender,All,published,633976
E10000029,Suffolk,Local Authority,gender,Female,published,324685
E10000029,Suffolk,Local Authority,gender,Male,published,309291
E10000030,Surrey,Local Authority,age_group,18 to 24,published,92869
E10000030,Surrey,Local Authority,age_group,18 to 64,asc_eligible,85688
E10000030,Surrey,Local Authority,age_group,18 to 64,published,740087
E10000030,Surrey,Local Authority,age_group,25 to 44,published,313428
E10000030,Surrey,Local Authority,age_group,45 to 64,published,333790
E10000030,Surrey,Local Authority,age_group,65 and above,asc_eligible,227190
E10000030,Surrey,Local Authority,age_group,65 and above,published,239223
E10000030,Surrey,Local Authority,age_group,65 to 74,published,112906
E10000030,Surrey,Local Authority,age_group,75 to 84,published,88079
E10000030,Surrey,Local Authority,age_group,85 and above,published,38238
E10000030,Surrey,Local Authority,age_group,All,asc_eligible,312878
E10000030,Surrey,Local Authority,age_group,All,published,979310
E10000030,Surrey,Local Authority,ethnicity,All,asc_eligible,312878
E10000030,Surrey,Local Authority,ethnicity,All,published,943093
E10000030,Surrey,Local Authority,ethnicity,Asian or Asian British,asc_eligible,11848
E10000030,Surrey,Local Authority,ethnicity,Asian or Asian British,published,70625
E10000030,Surrey,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,2329
E10000030,Surrey,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,15649
E10000030,Surrey,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,3791
E10000030,Surrey,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,19831
E10000030,Surrey,Local Authority,ethnicity,Other ethnic group,asc_eligible,3287
E10000030,Surrey,Local Authority,ethnicity,Other ethnic group,published,15985
E10000030,Surrey,Local Authority,ethnicity,White,asc_eligible,291623
E10000030,Surrey,Local Authority,ethnicity,White,published,821003
E10000030,Surrey,Local Authority,gender,All,published,979310
E10000030,Surrey,Local Authority,gender,Female,published,509214
E10000030,Surrey,Local Authority,gender,Male,published,470096
E10000031,Warwickshire,Local Authority,age_group,18 to 24,published,44962
E10000031,Warwickshire,Local Authority,age_group,18 to 64,asc_eligible,52609
E10000031,Warwickshire,Local Authority,age_group,18 to 64,published,372707
E10000031,Warwickshire,Local Authority,age_group,25 to 44,published,164870
E10000031,Warwickshire,Local Authority,age_group,45 to 64,published,162875
E10000031,Warwickshire,Local Authority,age_group,65 and above,asc_eligible,122612
E10000031,Warwickshire,Local Authority,age_group,65 and above,published,130108
E10000031,Warwickshire,Local Authority,age_group,65 to 74,published,62763
E10000031,Warwickshire,Local Authority,age_group,75 to 84,published,49105
E10000031,Warwickshire,Local Authority,age_group,85 and above,published,18240
E10000031,Warwickshire,Local Authority,age_group,All,asc_eligible,175221
E10000031,Warwickshire,Local Authority,age_group,All,published,502815
E10000031,Warwickshire,Local Authority,ethnicity,All,asc_eligible,175221
E10000031,Warwickshire,Local Authority,ethnicity,All,published,477437
E10000031,Warwickshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,5490
E10000031,Warwickshire,Local Authority,ethnicity,Asian or Asian British,published,28878
E10000031,Warwickshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,987
E10000031,Warwickshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,5843
E10000031,Warwickshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1402
E10000031,Warwickshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,6462
E10000031,Warwickshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,976
E10000031,Warwickshire,Local Authority,ethnicity,Other ethnic group,published,4876
E10000031,Warwickshire,Local Authority,ethnicity,White,asc_eligible,166366
E10000031,Warwickshire,Local Authority,ethnicity,White,published,431378
E10000031,Warwickshire,Local Authority,gender,All,published,502815
E10000031,Warwickshire,Local Authority,gender,Female,published,257994
E10000031,Warwickshire,Local Authority,gender,Male,published,244821
E10000032,West Sussex,Local Authority,age_group,18 to 24,published,57169
E10000032,West Sussex,Local Authority,age_group,18 to 64,asc_eligible,75478
E10000032,West Sussex,Local Authority,age_group,18 to 64,published,520196
E10000032,West Sussex,Local Authority,age_group,25 to 44,published,222304
E10000032,West Sussex,Local Authority,age_group,45 to 64,published,240723
E10000032,West Sussex,Local Authority,age_group,65 and above,asc_eligible,201390
E10000032,West Sussex,Local Authority,age_group,65 and above,published,212898
E10000032,West Sussex,Local Authority,age_group,65 to 74,published,100424
E10000032,West Sussex,Local Authority,age_group,75 to 84,published,80345
E10000032,West Sussex,Local Authority,age_group,85 and above,published,32129
E10000032,West Sussex,Local Authority,age_group,All,asc_eligible,276868
E10000032,West Sussex,Local Authority,age_group,All,published,733094
E10000032,West Sussex,Local Authority,ethnicity,All,asc_eligible,276868
E10000032,West Sussex,Local Authority,ethnicity,All,published,707629
E10000032,West Sussex,Local Authority,ethnicity,Asian or Asian British,asc_eligible,5068
E10000032,West Sussex,Local Authority,ethnicity,Asian or Asian British,published,28404
E10000032,West Sussex,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1373
E10000032,West Sussex,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,8288
E10000032,West Sussex,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2425
E10000032,West Sussex,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,10341
E10000032,West Sussex,Local Authority,ethnicity,Other ethnic group,asc_eligible,1396
E10000032,West Sussex,Local Authority,ethnicity,Other ethnic group,published,6759
E10000032,West Sussex,Local Authority,ethnicity,White,asc_eligible,266606
E10000032,West Sussex,Local Authority,ethnicity,White,published,653837
E10000032,West Sussex,Local Authority,gender,All,published,733094
E10000032,West Sussex,Local Authority,gender,Female,published,382049
E10000032,West Sussex,Local Authority,gender,Male,published,351045
E10000034,Worcestershire,Local Authority,age_group,18 to 24,published,41390
E10000034,Worcestershire,Local Authority,age_group,18 to 64,asc_eligible,55070
E10000034,Worcestershire,Local Authority,age_group,18 to 64,published,355690
E10000034,Worcestershire,Local Authority,age_group,25 to 44,published,148813
E10000034,Worcestershire,Local Authority,age_group,45 to 64,published,165487
E10000034,Worcestershire,Local Authority,age_group,65 and above,asc_eligible,138035
E10000034,Worcestershire,Local Authority,age_group,65 and above,published,145551
E10000034,Worcestershire,Local Authority,age_group,65 to 74,published,70665
E10000034,Worcestershire,Local Authority,age_group,75 to 84,published,54963
E10000034,Worcestershire,Local Authority,age_group,85 and above,published,19923
E10000034,Worcestershire,Local Authority,age_group,All,asc_eligible,193105
E10000034,Worcestershire,Local Authority,age_group,All,published,501241
E10000034,Worcestershire,Local Authority,ethnicity,All,asc_eligible,193105
E10000034,Worcestershire,Local Authority,ethnicity,All,published,485739
E10000034,Worcestershire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,2294
E10000034,Worcestershire,Local Authority,ethnicity,Asian or Asian British,published,13169
E10000034,Worcestershire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,623
E10000034,Worcestershire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,3228
E10000034,Worcestershire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1378
E10000034,Worcestershire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,5555
E10000034,Worcestershire,Local Authority,ethnicity,Other ethnic group,asc_eligible,475
E10000034,Worcestershire,Local Authority,ethnicity,Other ethnic group,published,2591
E10000034,Worcestershire,Local Authority,ethnicity,White,asc_eligible,188335
E10000034,Worcestershire,Local Authority,ethnicity,White,published,461196
E10000034,Worcestershire,Local Authority,gender,All,published,501241
E10000034,Worcestershire,Local Authority,gender,Female,published,258993
E10000034,Worcestershire,Local Authority,gender,Male,published,242248
E12000001,North East,Region,age_group,18 to 24,published,242909
E12000001,North East,Region,age_group,18 to 64,published,1642184
E12000001,North East,Region,age_group,25 to 44,published,702382
E12000001,North East,Region,age_group,45 to 64,published,696893
E12000001,North East,Region,age_group,65 and above,published,575784
E12000001,North East,Region,age_group,65 to 74,published,303004
E12000001,North East,Region,age_group,75 to 84,published,201147
E12000001,North East,Region,age_group,85 and above,published,71633
E12000001,North East,Region,age_group,All,published,2217968
E12000001,North East,Region,ethnicity,All,published,2121714
E12000001,North East,Region,ethnicity,Asian or Asian British,published,72329
E12000001,North East,Region,ethnicity,Asian or Asian British: Any other Asian background,published,13762
